image,colour_hex,colour_name,colour_family,colour_role,colour_share,chromatic,slot,n_match,n_near,best_delta_e,match_ids,near_ids
content/swipe/fashion shows ss27/IMG_0828.png,A4BFC1,sky,blue,secondary,0.209,True,dress,0,1,17.4,,B042-P032
content/swipe/fashion shows ss27/IMG_0828.png,A4BFC1,sky,blue,secondary,0.209,True,shoes,1,0,6.0,B062-P017,
content/swipe/fashion shows ss27/IMG_0828.png,A4BFC1,sky,blue,secondary,0.209,True,accessory,1,3,11.1,B045-P004,B020-P006;B025-P008;B037-P008
content/swipe/fashion shows ss27/IMG_0828.png,A4BFC1,sky,blue,secondary,0.209,True,base,0,1,15.0,,B004-P001
content/swipe/fashion shows ss27/IMG_0828.png,A4BFC1,sky,blue,secondary,0.209,True,multiple,8,67,6.0,B024-P005;B026-P004;B023-P016;B044-P007;B044-P015;B021-P007;B023-P005;B025-P005,B022-P009;B022-P020;B025-P006;B021-P008;B022-P021;B057-P004;B022-P013;B046-P008
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,layer,14,8,5.6,B019-P004;B043-P002;B043-P004;B046-P003;B061-P003;B048-P001;B001-P001;B009-P001,B012-P002;B021-P017;B054-P006;B060-P006;B060-P002;B059-P002;B021-P014;B021-P018
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,top,31,13,3.7,B042-P025;B042-P024;B062-P015;B062-P012;B062-P006;B033-P001;B039-P001;B038-P002,B057-P002;B010-P005;B030-P003;B007-P001;B021-P025;B057-P003;B050-P006;B032-P004
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,bottom,11,7,4.0,B042-P038;B042-P039;B021-P011;B021-P010;B011-P002;B048-P003;B015-P004;B007-P002,B048-P002;B051-P001;B051-P002;B050-P007;B050-P002;B050-P008;B051-P003
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,dress,1,1,3.8,B042-P032,B042-P010
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,shoes,1,1,11.1,B062-P017,B053-P001
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,accessory,3,1,8.9,B020-P006;B045-P004;B025-P008,B037-P008
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,base,1,1,5.7,B004-P001,B062-P007
content/swipe/fashion shows ss27/IMG_0828.png,D5D1C0,cream,warm neutral,secondary,0.126,False,multiple,58,16,3.4,B025-P006;B044-P014;B025-P007;B026-P002;B023-P003;B022-P010;B036-P006;B023-P006,B022-P015;B044-P004;B024-P005;B022-P018;B021-P008;B023-P008;B023-P015;B025-P005
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,layer,74,23,1.4,B055-P008;B041-P004;B059-P001;B028-P001;B028-P002;B042-P015;B030-P009;B042-P016,B037-P006;B041-P001;B011-P005;B040-P005;B039-P006;B040-P006;B042-P018;B055-P007
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,top,61,27,2.6,B031-P002;B054-P004;B058-P003;B059-P004;B027-P002;B030-P004;B014-P001;B028-P013,B055-P006;B021-P005;B010-P004;B062-P009;B031-P003;B062-P004;B012-P003;B031-P008
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,bottom,15,16,5.4,B020-P003;B015-P002;B020-P001;B020-P004;B021-P015;B041-P003;B042-P022;B044-P018,B015-P005;B019-P001;B049-P001;B042-P040;B021-P010;B042-P038;B011-P001;B044-P019
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,dress,7,3,5.3,B041-P006;B041-P007;B033-P004;B042-P031;B042-P014;B042-P010;B041-P002,B042-P011;B042-P021;B042-P030
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,shoes,7,3,2.5,B039-P003;B029-P002;B037-P004;B053-P001;B001-P004;B009-P004;B055-P001,B062-P017;B001-P002;B009-P002
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,bag,5,1,5.0,B043-P005;B054-P003;B056-P004;B053-P004;B053-P005,B043-P006
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,accessory,8,2,3.9,B031-P009;B032-P001;B021-P001;B055-P003;B019-P002;B021-P009;B037-P009;B020-P006,B031-P001;B025-P008
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,base,5,0,2.1,B062-P008;B062-P007;B005-P001;B003-P001;B002-P001,
content/swipe/fashion shows ss27/IMG_0829.png,3C3330,taupe,warm neutral,dominant,0.66,False,multiple,94,12,1.9,B056-P006;B044-P017;B026-P004;B019-P007;B049-P003;B030-P005;B034-P001;B030-P006,B044-P001;B030-P007;B022-P014;B034-P003;B047-P004;B045-P001;B034-P004;B022-P015
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,layer,38,53,3.8,B055-P009;B043-P001;B038-P001;B042-P035;B027-P005;B042-P015;B053-P006;B023-P012,B019-P004;B054-P006;B056-P002;B019-P005;B012-P002;B037-P002;B012-P004;B027-P008
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,top,26,60,1.9,B057-P005;B030-P002;B008-P002;B031-P006;B028-P013;B059-P005;B014-P001;B039-P002,B045-P003;B060-P001;B062-P011;B028-P007;B062-P002;B062-P010;B021-P024;B062-P003
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,bottom,4,28,7.0,B020-P003;B042-P041;B015-P002;B048-P003,B049-P001;B020-P001;B015-P001;B041-P003;B020-P004;B042-P040;B044-P018;B021-P015
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,dress,1,7,11.4,B041-P006,B041-P007;B042-P031;B033-P004;B042-P014;B042-P010;B041-P002;B042-P011
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,shoes,7,3,2.2,B001-P004;B009-P004;B029-P002;B062-P017;B053-P001;B039-P003;B037-P004,B055-P001;B001-P002;B009-P002
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,bag,2,3,9.0,B056-P004;B054-P003,B043-P005;B053-P005;B053-P004
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,accessory,7,6,3.7,B037-P009;B021-P001;B055-P003;B031-P009;B032-P001;B019-P002;B020-P006,B037-P008;B021-P009;B001-P003;B009-P003;B025-P008;B031-P001
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,base,3,2,8.7,B002-P001;B062-P008;B005-P001,B062-P007;B003-P001
content/swipe/fashion shows ss27/IMG_0829.png,534C4A,taupe,warm neutral,secondary,0.213,False,multiple,58,46,2.0,B024-P004;B023-P015;B053-P002;B027-P011;B023-P011;B044-P009;B022-P021;B022-P013,B026-P008;B022-P001;B022-P014;B042-P007;B046-P005;B026-P001;B020-P002;B021-P026
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,layer,15,20,2.6,B043-P002;B038-P001;B037-P007;B054-P001;B043-P003;B041-P004;B008-P003;B041-P005,B021-P002;B060-P004;B042-P018;B062-P014;B043-P001;B059-P002;B021-P016;B053-P006
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,top,6,34,5.0,B016-P002;B062-P002;B062-P012;B030-P001;B042-P028;B062-P005,B027-P004;B031-P005;B055-P002;B030-P002;B034-P002;B057-P005;B032-P004;B008-P002
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,bottom,4,6,5.9,B020-P003;B044-P010;B042-P040;B042-P041,B048-P003;B048-P002;B052-P005;B007-P002;B050-P003;B049-P001
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,shoes,3,3,3.0,B001-P004;B009-P004;B062-P017,B029-P002;B001-P002;B009-P002
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,bag,1,1,6.4,B056-P004,B053-P005
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,accessory,3,5,3.7,B037-P009;B037-P008;B019-P002,B001-P003;B009-P003;B021-P001;B020-P006;B055-P003
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,base,1,2,4.3,B005-P001,B002-P001;B003-P001
content/swipe/fashion shows ss27/IMG_0829.png,777271,stone,warm neutral,secondary,0.097,False,multiple,22,52,3.5,B023-P010;B046-P010;B042-P019;B018-P003;B057-P004;B044-P005;B024-P006;B036-P007,B022-P008;B042-P002;B044-P016;B044-P020;B024-P004;B022-P020;B044-P015;B020-P005
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,layer,10,9,1.9,B042-P020;B011-P006;B019-P004;B043-P002;B043-P004;B061-P003;B012-P002;B046-P003,B001-P001;B009-P001;B060-P006;B041-P004;B021-P016;B027-P008;B054-P006;B021-P017
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,top,25,15,2.1,B062-P012;B010-P003;B010-P001;B062-P013;B026-P010;B011-P008;B057-P002;B025-P001,B039-P001;B012-P003;B052-P002;B062-P001;B042-P027;B042-P028;B059-P003;B042-P009
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,bottom,9,3,2.7,B011-P002;B015-P004;B048-P003;B021-P010;B042-P039;B021-P011;B062-P021;B007-P002,B048-P002;B042-P041;B042-P040
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,dress,1,0,5.9,B042-P032,
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,shoes,1,0,10.5,B062-P017,
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,accessory,3,0,1.8,B020-P006;B045-P004;B025-P008,
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,base,1,1,3.6,B004-P001,B062-P007
content/swipe/fashion shows ss27/IMG_0830.png,E0E2E0,pale grey,cool neutral,dominant,0.86,False,multiple,47,24,1.6,B027-P009;B042-P005;B042-P036;B027-P010;B028-P006;B022-P003;B028-P011;B028-P010,B022-P021;B024-P001;B026-P001;B043-P007;B022-P015;B024-P005;B022-P013;B022-P006
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,layer,79,17,1.8,B027-P008;B037-P007;B030-P009;B038-P001;B012-P001;B028-P002;B042-P015;B040-P003,B017-P001;B037-P001;B041-P005;B055-P007;B027-P007;B055-P012;B008-P001;B015-P003
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,top,56,29,2.8,B016-P003;B059-P004;B053-P003;B031-P005;B028-P012;B028-P013;B030-P002;B027-P001,B021-P005;B037-P003;B055-P005;B012-P003;B054-P005;B058-P007;B021-P012;B052-P001
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,bottom,18,13,4.9,B020-P004;B020-P003;B021-P015;B020-P001;B041-P003;B042-P022;B052-P006;B019-P001,B044-P008;B021-P011;B011-P001;B015-P005;B056-P001;B018-P002;B021-P010;B049-P001
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,dress,10,0,5.5,B041-P007;B042-P031;B033-P004;B041-P006;B042-P010;B042-P014;B041-P002;B042-P030,
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,shoes,6,4,2.8,B029-P002;B039-P003;B037-P004;B053-P001;B001-P004;B009-P004,B055-P001;B062-P017;B001-P002;B009-P002
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,bag,6,0,5.0,B043-P005;B056-P004;B054-P003;B053-P004;B053-P005;B043-P006,
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,accessory,5,5,8.3,B031-P009;B032-P001;B021-P001;B055-P003;B019-P002,B031-P001;B021-P009;B037-P009;B025-P008;B020-P006
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,base,4,1,6.3,B062-P007;B062-P008;B003-P001;B005-P001,B002-P001
content/swipe/fashion shows ss27/IMG_0830.png,302920,espresso,brown,secondary,0.071,True,multiple,90,15,3.7,B049-P003;B023-P008;B023-P007;B019-P007;B044-P017;B026-P005;B022-P021;B024-P004,B036-P003;B006-P001;B024-P009;B047-P004;B034-P004;B022-P014;B036-P004;B034-P003
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,layer,0,17,13.7,,B043-P002;B011-P006;B042-P020;B041-P004;B054-P006;B012-P002;B048-P001;B058-P005
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,top,8,29,6.2,B021-P012;B010-P005;B028-P014;B028-P013;B011-P007;B021-P004;B052-P002;B061-P005,B011-P008;B057-P002;B007-P001;B026-P010;B010-P003;B010-P001;B057-P003;B025-P001
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,bottom,1,11,9.4,B007-P002,B015-P004;B011-P002;B048-P003;B062-P021;B021-P011;B021-P010;B042-P038;B042-P039
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,dress,0,2,18.3,,B042-P032;B042-P010
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,accessory,1,2,10.3,B025-P008,B020-P006;B045-P004
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,base,1,1,5.8,B062-P007,B004-P001
content/swipe/fashion shows ss27/IMG_0831.png,EDCCD4,blush,pink,dominant,0.519,True,multiple,1,66,11.5,B023-P011,B053-P002;B044-P006;B028-P010;B046-P008;B023-P014;B023-P017;B023-P009;B026-P007
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,layer,86,10,2.0,B055-P008;B021-P020;B023-P012;B059-P001;B028-P002;B042-P015;B028-P001;B030-P009,B055-P012;B061-P001;B041-P005;B035-P001;B061-P004;B054-P007;B042-P018;B054-P002
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,top,67,20,1.7,B027-P002;B030-P004;B030-P002;B027-P001;B059-P004;B054-P004;B062-P003;B058-P003,B025-P003;B042-P026;B057-P006;B025-P002;B032-P004;B031-P008;B059-P003;B021-P006
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,bottom,25,6,4.8,B020-P001;B015-P002;B020-P004;B021-P015;B020-P003;B041-P003;B042-P022;B044-P018,B021-P010;B044-P008;B050-P003;B048-P004;B048-P003;B042-P041
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,dress,10,0,5.0,B041-P007;B033-P004;B041-P006;B042-P031;B042-P014;B042-P010;B042-P011;B041-P002,
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,shoes,7,3,4.6,B039-P003;B029-P002;B037-P004;B053-P001;B001-P004;B009-P004;B055-P001,B001-P002;B009-P002;B062-P017
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,bag,6,0,3.2,B043-P005;B056-P004;B053-P004;B054-P003;B053-P005;B043-P006,
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,accessory,8,2,4.8,B031-P009;B032-P001;B021-P001;B019-P002;B055-P003;B021-P009;B020-P006;B031-P001,B037-P009;B025-P008
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,base,4,1,2.5,B062-P008;B062-P007;B005-P001;B003-P001,B002-P001
content/swipe/fashion shows ss27/IMG_0831.png,352D2C,taupe,warm neutral,secondary,0.403,False,multiple,96,9,0.0,B026-P004;B034-P001;B044-P017;B019-P007;B056-P006;B024-P003;B028-P011;B026-P005,B021-P026;B034-P004;B036-P004;B053-P002;B022-P015;B045-P001;B022-P014;B044-P016
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,layer,83,10,2.3,B056-P002;B042-P035;B055-P011;B035-P004;B055-P010;B028-P003;B028-P004;B043-P001,B061-P001;B030-P010;B027-P007;B021-P027;B055-P009;B041-P005;B015-P003;B013-P001
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,top,58,18,1.7,B057-P003;B039-P002;B028-P008;B028-P009;B057-P005;B039-P007;B055-P006;B042-P024,B054-P005;B025-P002;B031-P006;B025-P001;B062-P010;B021-P005;B026-P010;B021-P004
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,bottom,22,6,1.5,B041-P003;B042-P022;B021-P015;B015-P001;B044-P018;B020-P004;B044-P019;B020-P001,B048-P004;B015-P005;B018-P002;B021-P011;B016-P001;B048-P003
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,dress,10,0,2.5,B042-P031;B042-P014;B041-P002;B042-P011;B042-P021;B042-P030;B042-P010;B033-P004,
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,shoes,6,4,5.7,B039-P003;B037-P004;B053-P001;B001-P004;B009-P004;B029-P002,B001-P002;B009-P002;B062-P017;B055-P001
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,bag,6,0,3.5,B053-P004;B056-P004;B053-P005;B043-P005;B043-P006;B054-P003,
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,accessory,6,3,3.6,B055-P003;B021-P001;B031-P001;B031-P009;B032-P001;B019-P002,B021-P009;B037-P009;B020-P006
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,base,4,0,4.6,B005-P001;B062-P007;B062-P008;B003-P001,
content/swipe/fashion shows ss27/IMG_0832.png,1D201F,black,black,dominant,0.954,False,multiple,81,20,1.5,B057-P004;B044-P006;B028-P006;B044-P007;B049-P002;B036-P008;B024-P004;B036-P007,B044-P011;B024-P002;B022-P005;B024-P006;B046-P009;B022-P013;B026-P007;B042-P007
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,layer,10,8,2.4,B042-P020;B011-P006;B012-P002;B019-P004;B043-P002;B061-P003;B043-P004;B058-P005,B060-P006;B001-P001;B009-P001;B041-P004;B021-P016;B027-P008;B054-P006;B021-P017
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,top,25,14,2.6,B062-P012;B010-P001;B026-P010;B011-P008;B010-P003;B062-P013;B057-P002;B057-P006,B010-P005;B042-P027;B038-P002;B039-P001;B052-P002;B042-P028;B057-P003;B059-P003
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,bottom,9,3,4.1,B011-P002;B062-P021;B015-P004;B048-P003;B021-P010;B042-P039;B021-P011;B007-P002,B048-P002;B042-P041;B042-P040
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,dress,1,0,7.4,B042-P032,
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,shoes,1,0,11.3,B062-P017,
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,accessory,3,0,2.4,B020-P006;B045-P004;B025-P008,
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,base,1,1,5.3,B004-P001,B062-P007
content/swipe/fashion shows ss27/IMG_0833.png,E3E8E9,white,white,dominant,0.756,False,multiple,40,29,1.4,B027-P010;B027-P009;B028-P011;B042-P005;B042-P036;B028-P006;B022-P003;B046-P009,B024-P005;B023-P009;B024-P003;B022-P021;B046-P010;B046-P007;B052-P007;B044-P020
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,layer,14,7,4.2,B043-P002;B058-P005;B011-P006;B019-P004;B043-P004;B061-P003;B042-P020;B046-P003,B027-P008;B021-P016;B054-P006;B021-P017;B059-P002;B060-P002;B021-P018
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,top,33,12,2.6,B025-P001;B062-P015;B062-P002;B062-P003;B062-P012;B061-P005;B042-P025;B010-P003,B057-P003;B030-P001;B042-P027;B030-P003;B012-P003;B042-P026;B062-P001;B021-P025
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,bottom,12,2,3.7,B042-P038;B011-P002;B042-P039;B015-P004;B021-P011;B021-P010;B007-P002;B048-P003,B051-P001;B051-P002
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,dress,1,1,7.2,B042-P032,B042-P010
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,shoes,1,1,7.2,B062-P017,B053-P001
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,accessory,3,1,4.9,B045-P004;B020-P006;B025-P008,B037-P008
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,base,1,1,4.8,B004-P001,B062-P007
content/swipe/fashion shows ss27/IMG_0833.png,CCCCC5,cream,warm neutral,secondary,0.235,False,multiple,64,13,2.0,B026-P002;B033-P005;B025-P006;B045-P001;B036-P006;B023-P017;B044-P015;B021-P007,B023-P008;B023-P015;B022-P018;B044-P004;B006-P001;B062-P019;B022-P009;B020-P005
content/swipe/fashion shows ss27/IMG_0835.png,E4EDEF,white,white,dominant,0.51,True,layer,7,9,4.2,B042-P020;B012-P002;B011-P006;B019-P004;B061-P003;B043-P004;B043-P002,B058-P005;B046-P003;B048-P001;B060-P006;B001-P001;B009-P001;B041-P004;B021-P016
content/swipe/fashion shows ss27/IMG_0835.png,E4EDEF,white,white,dominant,0.51,True,top,20,17,3.9,B062-P012;B010-P001;B026-P010;B011-P008;B010-P003;B062-P013;B057-P006;B057-P002,B062-P006;B028-P013;B028-P014;B042-P024;B042-P027;B021-P004;B010-P005;B038-P002
content/swipe/fashion shows ss27/IMG_0835.png,E4EDEF,white,white,dominant,0.51,True,bottom,8,4,5.2,B062-P021;B011-P002;B015-P004;B048-P003;B021-P010;B042-P039;B021-P011;B007-P002,B042-P038;B048-P002;B042-P041;B042-P040
content/swipe/fashion shows ss27/IMG_0835.png,E4EDEF,white,white,dominant,0.51,True,dress,1,0,8.5,B042-P032,
content/swipe/fashion shows ss27/IMG_0835.png,E4EDEF,white,white,dominant,0.51,True,shoes,1,0,12.0,B062-P017,
content/swipe/fashion shows ss27/IMG_0835.png,E4EDEF,white,white,dominant,0.51,True,accessory,3,0,4.2,B020-P006;B045-P004;B025-P008,
